0.745300,-0.078630,-0.063090,0.000000,0.000000,-1.000000
-0.817100,0.495600,0.277200,-0.978800,0.200500,0.041970
-0.514800,-0.487300,-0.460100,0.887700,-0.220100,-0.404500
-0.027180,0.331300,-0.440900,-0.021680,0.999700,0.011330
-0.009193,-0.496000,0.289600,0.000000,-0.653800,0.756700
-0.818600,-0.366100,0.289500,-0.818800,0.000000,0.574100
0.278200,0.493400,0.290500,0.000000,0.254200,0.967200
-0.801300,0.266800,-0.468500,-0.132100,-0.021050,-0.991000
-0.296600,0.110000,0.270700,0.000000,0.000000,1.000000
0.506100,-0.490700,-0.466200,-0.979200,-0.136800,-0.149800
0.646500,0.505000,-0.198000,0.000000,0.961100,-0.276100
0.161500,-0.078630,-0.063090,0.000000,0.000000,-1.000000
0.583600,-0.496000,0.289600,0.000000,-0.653800,0.756700
-0.422400,0.514300,-0.102600,0.000000,0.999800,-0.020870
0.814300,0.334600,0.290900,0.137000,0.000000,0.990600
-0.655900,-0.024740,-0.063090,0.000000,0.000000,-1.000000
0.506100,0.083050,-0.466300,-0.994200,-0.000057,-0.107800
-0.431400,-0.498300,0.035140,0.000000,-1.000000,0.000000
0.006352,-0.439000,-0.289200,-0.545300,-0.468800,-0.694900
0.430900,0.065080,0.270700,0.000000,0.000000,1.000000
-0.513600,-0.060470,-0.461900,0.276400,0.013080,-0.961000
0.188400,0.512800,-0.126400,0.000000,0.996100,-0.088480
0.814600,-0.498000,-0.063660,0.232500,-0.972500,-0.014870
-0.134900,0.512300,0.214600,0.000000,0.997500,0.071280
0.359100,-0.464700,-0.063020,0.000000,0.036260,-0.999300
-0.242700,-0.132500,-0.063090,0.000000,0.000000,-1.000000
-0.815000,0.065090,0.291200,-0.124200,-0.002146,0.992300
-0.817200,0.496200,-0.144500,-1.000000,0.005146,-0.000125
-0.413600,0.316500,-0.457800,0.005969,-0.076070,-0.997100
-0.093020,0.223400,-0.063980,0.000000,-0.279100,-0.960200
0.814600,-0.186400,0.290800,0.138900,-0.006081,0.990300
0.817800,0.293800,-0.462000,0.999800,0.006106,-0.018610
0.071650,0.172900,0.270700,0.000000,0.000000,1.000000
0.425000,0.230800,-0.067340,-0.000009,-0.607100,-0.794600
-0.818400,-0.470900,-0.064540,-0.697100,0.000003,-0.717000
0.278200,-0.267300,0.270700,-0.000010,-0.018560,0.999800
-0.296600,-0.258300,0.270700,0.000000,0.000000,1.000000
-0.476300,0.415400,0.290600,0.000000,0.000000,1.000000
0.817800,0.253700,-0.054670,0.999800,0.019110,0.000001
0.583600,0.517300,0.142600,0.000000,0.995900,0.089920
0.313900,0.332300,-0.377100,0.030260,0.987200,-0.156600
-0.422400,0.190800,-0.063090,0.000000,0.000000,-1.000000
-0.819300,0.235200,0.026180,-0.998500,0.054810,0.000000
-0.117000,0.505000,-0.198000,0.000000,0.961100,-0.276200
-0.009194,-0.150500,0.270700,0.000000,0.000000,1.000000
-0.584100,-0.159500,0.270700,0.000000,0.000000,1.000000
-0.072070,-0.498300,-0.000789,0.000000,-1.000000,0.000000
0.448900,-0.150500,-0.063090,0.000000,0.000000,-1.000000
0.572100,-0.203600,-0.472000,0.231300,0.000000,-0.972900
-0.601900,0.331400,-0.243300,0.047550,0.998800,0.012480
-0.551100,-0.481000,0.289800,0.000000,0.788300,0.615400
0.817900,0.074080,0.160900,1.000000,0.000000,0.000000
-0.602000,-0.294200,-0.063090,0.000000,0.000000,-1.000000
0.161500,0.239800,-0.171400,0.000000,-1.000000,0.000000
0.610600,0.239800,-0.270200,0.000000,-1.000000,0.000000
-0.819300,-0.186400,0.080070,-1.000000,0.000000,0.000000
0.547700,-0.213400,0.270700,0.000000,0.000000,1.000000
0.817900,0.517500,0.004886,0.868100,0.496500,0.000139
-0.557100,0.154900,0.270700,0.003099,0.003046,1.000000
-0.655900,0.519800,0.062070,0.000000,0.998900,0.047770
0.493800,0.316600,0.290600,0.000000,0.000000,1.000000
0.206400,-0.498300,0.142900,0.000000,-1.000000,0.000000
0.572700,-0.481000,-0.207400,0.063960,0.998000,0.000000
-0.548100,-0.497700,-0.207400,0.000000,-1.000000,0.000000
0.817900,-0.455900,0.187900,1.000000,-0.000056,0.000000
0.098600,-0.321200,-0.063090,0.000000,0.000000,-1.000000
0.089620,0.519100,0.097850,-0.000005,0.999500,0.030380
-0.298800,0.342100,-0.225400,0.299700,0.950500,-0.082150
-0.278700,-0.498300,0.223800,0.000000,-1.000000,0.000000
0.439900,0.516800,-0.072270,-0.009213,0.999800,-0.019530
0.664500,-0.312200,-0.063090,0.000000,0.000000,-1.000000
0.565700,-0.498300,0.053100,0.000000,-1.000000,0.000000
0.206400,-0.042710,0.270700,0.000000,0.000000,1.000000
-0.143900,0.289600,0.290600,0.000000,0.000000,1.000000
-0.814300,0.241700,-0.204400,-0.587300,-0.809300,0.000000
-0.260700,-0.384000,-0.063090,0.000000,0.000000,-1.000000
-0.054100,-0.006775,-0.063090,0.000000,0.000000,-1.000000
0.610600,0.101000,-0.063090,0.000000,0.000000,-1.000000
0.648000,0.142400,0.289100,-0.206200,-0.504300,0.838500
-0.582400,-0.275500,-0.460700,-0.858300,-0.033060,-0.512100
-0.359500,0.518100,0.133700,0.000000,0.999500,0.030480
-0.673900,-0.498300,0.107000,0.000000,-1.000000,0.000000
0.287200,0.244700,0.290900,0.000000,0.015250,0.999900
-0.582400,0.146700,-0.460800,-0.943300,-0.022100,-0.331200
-0.745700,0.271700,0.290600,0.000000,-0.000056,1.000000
0.071640,0.388500,0.290600,-0.009276,0.027750,0.999600
0.368100,-0.498200,0.285000,0.000000,-0.983000,0.183600
0.529700,0.307500,-0.457300,-0.012220,-0.038710,-0.999200
-0.431400,-0.033720,-0.063090,0.000000,0.000000,-1.000000
-0.819300,0.029170,0.071090,-1.000000,0.000000,0.000000
0.817900,-0.240300,0.062100,1.000000,0.000000,0.000000
0.818000,0.336000,-0.246900,0.768300,0.630800,-0.108500
-0.802100,-0.151200,0.284600,0.820600,0.000000,0.571500
-0.638000,0.181900,-0.063090,0.000000,0.000000,-1.000000
-0.126000,0.239800,-0.270200,0.000000,-1.000000,0.000000
-0.090040,0.047120,0.270700,0.000000,0.000000,1.000000
0.359100,0.038140,-0.063090,0.000000,0.000000,-1.000000
-0.206800,0.519400,-0.000704,0.003085,0.999200,-0.038640
0.772300,0.513100,0.205700,0.000000,0.998200,0.060500
0.350100,0.518800,0.106800,0.000000,0.999500,0.032010
-0.251700,0.065080,-0.063090,0.000000,0.000000,-1.000000
-0.449300,-0.015760,0.270700,0.000000,0.000000,1.000000
0.408000,0.378100,-0.208500,0.001924,0.006977,-1.000000
0.152500,0.239800,-0.440900,0.000000,-1.000000,0.000000
-0.620000,0.509400,-0.162000,0.000000,0.992300,-0.123700
0.049810,0.403500,-0.212300,0.388300,-0.163000,-0.907000
0.664500,-0.051690,0.270700,0.000000,0.000000,1.000000
-0.063090,-0.213400,-0.063090,0.000000,0.000000,-1.000000
-0.227400,0.263300,-0.467000,-0.007149,-0.139600,-0.990200
