-0.262100,-0.083630,-0.236700,0.951200,0.172200,0.256000
0.081390,0.072770,0.989500,0.288400,0.130300,0.948600
0.290300,0.110400,-0.921400,0.635300,0.089990,-0.767000
0.061890,0.120500,0.312700,0.995000,0.099830,-0.009255
-0.328600,-0.095740,-0.884100,-0.744200,0.283500,-0.604700
0.260600,0.114400,-0.352300,0.742500,0.661200,0.107800
-0.107700,0.131100,-0.576800,-0.358000,0.933500,-0.020410
0.103800,-0.109900,-0.036250,0.001818,-1.000000,0.003238
0.191100,-0.109900,-0.642300,0.000000,-1.000000,0.000000
0.014570,-0.107700,-0.991400,0.000000,-0.684200,-0.729300
-0.016390,0.095390,0.649900,-0.567200,-0.823500,0.008652
-0.342600,-0.108700,-0.554900,-0.419800,-0.885200,0.200400
-0.126400,0.113900,-0.027720,-0.041710,0.641200,0.766300
0.038230,-0.109900,-0.363900,0.000000,-1.000000,0.000000
-0.131000,0.116200,-0.874400,0.000000,1.000000,0.000000
0.360400,0.116200,-0.636000,0.011210,0.999900,-0.003667
-0.081900,-0.109900,-0.718800,0.000000,-1.000000,0.000000
-0.382500,0.113100,-0.713900,-0.847700,0.527800,0.052310
0.249600,0.114900,-0.080670,0.310200,0.901400,0.302000
-0.105400,0.115800,-0.309400,0.381800,0.914700,0.132600
0.108600,0.116200,-0.742400,0.000000,1.000000,0.000000
0.268400,-0.104400,-0.232300,0.937500,-0.305300,-0.166700
0.369100,-0.105500,-0.816600,0.897100,-0.304300,-0.320300
0.071210,0.110500,-0.991100,0.105500,0.160000,-0.981500
-0.147400,-0.109900,-0.041700,-0.000500,-1.000000,0.002698
-0.280200,0.089190,-0.441700,-0.939600,-0.027780,0.341100
0.103800,0.124900,-0.505800,0.066060,0.997800,-0.010210
0.046270,0.093080,-0.156400,0.461500,-0.887100,-0.003689
0.058350,0.124000,0.083900,0.062370,0.998100,-0.000159
0.284800,-0.070970,-0.454200,0.923400,0.000000,0.383800
-0.158400,-0.094390,-0.451200,0.000000,1.000000,-0.000073
0.219400,-0.085570,-0.958600,0.399200,0.034920,-0.916200
-0.272300,0.116900,-0.171300,-0.005175,0.998700,-0.051070
-0.064950,0.084340,0.844200,-0.936600,-0.009083,-0.350400
-0.164400,-0.047760,-0.974700,-0.218700,0.000024,-0.975800
-0.318200,0.114500,-0.895000,-0.413400,0.801700,-0.431700
0.087370,-0.109900,-0.800700,0.000000,-1.000000,0.000000
-0.021830,-0.109900,-0.178200,0.000000,-1.000000,0.000000
-0.005452,-0.109900,-0.549500,0.000000,-1.000000,0.000000
0.366800,-0.065500,-0.623000,0.964700,0.000000,0.263400
0.115300,0.097850,0.774700,0.985200,0.059230,0.160800
-0.011070,0.090570,0.469700,-0.453300,-0.891300,0.007001
-0.251200,-0.094060,-0.718800,0.000000,0.999500,0.030370
-0.213000,0.101000,-0.718800,0.000000,-1.000000,0.000000
-0.013560,-0.003624,0.007993,-0.302100,-0.010560,0.953200
0.094030,0.123600,-0.343200,-0.565000,0.782200,0.262700
0.376800,0.056900,-0.786600,0.958000,0.000000,-0.286900
0.252300,-0.049130,-0.083810,0.783800,-0.005333,0.621100
0.258000,0.117200,-0.516500,-0.000089,1.000000,0.001155
-0.054600,0.101000,-0.718800,0.000000,-1.000000,0.000000
0.136500,-0.094390,-0.489500,-0.005096,0.999900,0.010270
-0.249900,-0.003623,-0.080790,-0.769100,0.000000,0.639100
-0.294900,0.101000,-0.593200,0.000000,-1.000000,0.000000
0.120100,-0.094730,-0.221900,0.000000,1.000000,0.000018
-0.114700,-0.094060,-0.309300,0.000000,1.000000,0.000000
0.270000,0.045530,-0.210200,0.957800,-0.000003,-0.287300
-0.027250,0.116200,-0.435300,0.000000,1.000000,0.000000
-0.033160,0.117800,0.199800,-0.999300,0.007754,0.037260
0.130600,0.034600,-0.029470,0.107200,0.000103,0.994200
0.016390,0.116200,-0.855300,0.000000,1.000000,0.000000
-0.257100,0.051660,-0.304700,-0.999800,0.000000,-0.017380
-0.174700,-0.109900,-0.838900,0.000000,-1.000000,0.000000
-0.377400,-0.041840,-0.677200,-0.992300,-0.000008,0.123700
-0.147400,-0.094230,-0.593200,0.010180,0.999100,0.040720
0.180200,-0.109900,-0.352900,0.000000,-1.000000,0.000000
0.251200,0.101000,-0.724300,0.000000,-1.000000,0.000000
-0.054600,0.040050,-0.988000,0.018160,0.000000,0.999800
0.234800,-0.094060,-0.784400,0.000000,0.999500,-0.030410
-0.120100,0.101000,-0.172800,0.000000,-1.000000,0.000000
-0.366300,0.014580,-0.810600,0.941900,0.000000,0.335800
-0.032750,-0.109900,-0.866200,0.000000,-1.000000,0.000000
0.169300,0.101000,-0.866200,0.000000,-1.000000,0.000000
-0.049600,0.049840,0.979900,-0.736000,-0.653700,0.176300
0.038090,0.131100,-0.629000,0.098800,0.665100,-0.740100
-0.266900,-0.041840,-0.396700,-0.977600,0.000000,0.210500
0.174700,0.101000,-0.615000,0.000000,-1.000000,0.000000
0.114400,-0.014540,-0.984000,0.111400,0.000000,-0.993800
0.164400,0.116300,-0.232800,0.231100,0.969500,0.081750
0.060070,-0.109900,-0.675100,0.000000,-1.000000,0.000000
0.318600,-0.014540,-0.889800,-0.736400,0.000000,0.676600
0.000012,0.123500,-0.030770,0.000000,1.000000,0.000000
-0.152900,-0.094060,-0.167300,0.000000,1.000000,0.000082
-0.158300,0.116200,-0.459500,0.000000,1.000000,0.000000
0.256400,-0.009536,-0.342900,-0.996300,-0.000043,-0.085600
0.330800,0.009151,-0.533600,0.884500,0.035510,0.465100
-0.223500,0.069180,-0.955400,0.304600,0.000027,0.952500
0.065600,0.111000,0.562500,0.999000,-0.007341,-0.043730
0.050060,0.094460,0.875000,-0.194600,0.936600,0.291400
